Time	LEyePos3dx	LEyePos3dy	LEyePos3dz	LEyePos3dRelx	LEyePos3dRely	LEyePos3dRelz	LGazePos2dx	LGazePos2dy	LGazePos3dx	LGazePos3dy	LGazePos3dz	LPupilDm	LValidity	REyePos3dx	REyePos3dy	REyePos3dz	REyePos3dRelx	REyePos3dRely	REyePos3dRelz	RGazePos2dx	RGazePos2dy	RGazePos3dx	RGazePos3dy	RGazePos3dz	RPupilDm	RValidity	RelTimestamp
2652826507	61.7369	-10.6658	635.2166	0.3332	0.5666	0.6174	0.5014	0.5489	0.7224	157.4639	50.2782	4.1529	0	108.0280	-13.4910	650.8457	0.1881	0.5813	0.6695	0.4877	0.5015	-6.3348	170.1993	55.4416	3.7043	0	150.0290
2652829769	61.6693	-10.6445	635.2705	0.3334	0.5665	0.6176	0.5019	0.5246	0.9669	163.9792	52.9197	4.1059	0	107.8692	-13.4572	650.1062	0.1883	0.5812	0.6670	0.4893	0.5413	-5.4739	159.5036	51.1052	3.7289	0	153.2910
2652833109	61.6177	-10.6282	635.5845	0.3336	0.5664	0.6186	0.4958	0.5324	-2.1745	161.8762	52.0671	4.1144	0	107.5334	-13.3830	647.6252	0.1884	0.5810	0.6588	0.4817	0.5746	-9.4165	150.5344	47.4688	3.8323	0	156.6310
2652836474	61.5593	-10.6109	635.7042	0.3339	0.5663	0.6190	0.5031	0.5503	1.6080	157.0851	50.1247	4.1559	0	108.0127	-13.4659	652.8608	0.1890	0.5809	0.6762	0.4951	0.5037	-2.5082	169.6024	55.1996	3.7355	0	159.9960
2652839832	61.4888	-10.5912	635.7360	0.3341	0.5662	0.6191	0.4985	0.5498	-0.7928	157.2070	50.1741	4.1662	0	107.4526	-13.3538	648.2934	0.1889	0.5808	0.6610	0.4819	0.5584	-9.3155	154.9020	49.2396	3.8181	0	163.3540
2652843105	61.4431	-10.5711	636.0468	0.3343	0.5660	0.6202	0.5031	0.4552	1.5996	182.6160	60.4757	3.8862	0	107.8275	-13.4016	652.4050	0.1894	0.5806	0.6747	0.4880	0.5144	-6.1737	166.7155	54.0292	3.7925	0	166.6270
2652846455	61.3783	-10.5450	636.1320	0.3346	0.5659	0.6204	0.5064	0.4660	3.2903	179.7182	59.3009	3.9621	0	107.3763	-13.2966	648.9641	0.1895	0.5804	0.6632	0.4848	0.5201	-7.8165	165.1970	53.4135	3.7649	0	169.9770
2652849797	61.3235	-10.5191	636.2658	0.3348	0.5657	0.6209	0.5020	0.4510	1.0298	183.7608	60.9399	3.9308	0	107.5005	-13.3007	650.7158	0.1898	0.5802	0.6691	0.4932	0.5074	-3.4946	168.5934	54.7905	3.7716	0	173.3190
2652853159	61.2664	-10.4916	636.4520	0.3350	0.5655	0.6215	0.5023	0.5059	1.1953	168.9942	54.9530	4.0280	0	107.5839	-13.3065	652.1709	0.1901	0.5801	0.6739	0.5008	0.5180	0.3948	165.7664	53.6443	3.7775	0	176.6810
2652856440	61.2061	-10.4673	636.5208	0.3352	0.5654	0.6217	0.5045	0.4455	2.2872	185.2367	61.5383	3.9075	0	107.0115	-13.1857	647.4021	0.1900	0.5799	0.6580	0.4806	0.5227	-9.9449	164.4783	53.1221	3.7374	0	179.9620
2652859782	61.1582	-10.4363	636.6954	0.3354	0.5652	0.6223	0.5034	0.5648	1.7701	153.1899	48.5454	4.1560	0	107.5374	-13.2522	652.9083	0.1906	0.5797	0.6764	0.4953	0.4928	-2.3899	172.5203	56.3826	3.7328	0	183.3040
2652863131	61.1109	-10.4049	636.8223	0.3356	0.5650	0.6227	0.4967	0.5504	-1.7105	157.0587	50.1139	4.1652	0	107.3056	-13.1855	651.3521	0.1907	0.5795	0.6712	0.4832	0.5301	-8.6383	162.5106	52.3243	3.7797	0	186.6530
2652866478	61.0560	-10.3728	636.9531	0.3358	0.5648	0.6232	0.5029	0.5399	1.4825	159.8714	51.2543	4.1422	0	107.0205	-13.1014	649.2503	0.1907	0.5792	0.6642	0.4862	0.5521	-7.0932	156.5873	49.9228	3.8165	0	190.0000
2652869839	61.0195	-10.3417	637.1851	0.3360	0.5646	0.6240	0.4973	0.5403	-1.4081	159.7685	51.2126	4.1650	0	107.6967	-13.2083	656.1648	0.1914	0.5791	0.6872	0.4930	0.5004	-3.5796	170.4700	55.5514	3.7723	0	193.3610
2652873101	60.9702	-10.3104	637.2683	0.3362	0.5644	0.6242	0.4972	0.5582	-1.4375	154.9541	49.2607	4.2156	0	106.8723	-13.0389	649.0381	0.1911	0.5789	0.6635	0.4847	0.5323	-7.8735	161.9020	52.0776	3.7980	0	196.6230
2652876452	60.9258	-10.2763	637.4284	0.3364	0.5642	0.6248	0.5052	0.4227	2.6498	191.3521	64.0176	3.8454	0	107.0666	-13.0395	651.3361	0.1914	0.5787	0.6711	0.4881	0.5354	-6.1120	161.0667	51.7389	3.8195	0	199.9740
2652879809	60.8804	-10.2399	637.5105	0.3365	0.5640	0.6250	0.4945	0.4661	-2.8124	179.6994	59.2933	3.9819	0	107.1825	-13.0252	652.8720	0.1917	0.5784	0.6762	0.4899	0.5056	-5.1778	169.0769	54.9865	3.8610	0	203.3310
2652883166	60.8356	-10.2066	637.6252	0.3367	0.5638	0.6254	0.5007	0.4442	0.3367	185.5773	61.6763	3.9464	0	106.9351	-12.9631	651.1322	0.1918	0.5782	0.6704	0.5037	0.5238	1.8914	164.1974	53.0082	3.8504	0	206.6880
2652886431	60.8003	-10.1734	637.8081	0.3369	0.5635	0.6260	0.4955	0.4620	-2.3222	180.8128	59.7447	3.9870	0	106.5427	-12.8745	647.9052	0.1917	0.5781	0.6597	0.4818	0.5183	-9.3498	165.6614	53.6018	3.8143	0	209.9530
2652889774	60.7640	-10.1464	637.9884	0.3370	0.5634	0.6266	0.4984	0.5061	-0.8127	168.9513	54.9356	4.0679	0	107.0732	-12.9481	653.3742	0.1922	0.5779	0.6779	0.4878	0.4589	-6.2905	181.6439	60.0816	3.7690	0	213.2960
2652893133	60.7197	-10.1109	638.0845	0.3372	0.5632	0.6269	0.4949	0.5768	-2.6124	149.9425	47.2288	4.2662	0	106.9443	-12.8955	652.6416	0.1923	0.5777	0.6755	0.4838	0.5260	-8.3312	163.5968	52.7647	3.8760	0	216.6550
2652896496	60.6919	-10.0769	638.2172	0.3373	0.5629	0.6274	0.4962	0.5419	-1.9730	159.3274	51.0338	4.2013	0	106.6886	-12.8197	650.6728	0.1924	0.5775	0.6689	0.4849	0.5469	-7.7365	157.9940	50.4932	3.8129	0	220.0180
2652899759	60.6583	-10.0425	638.3830	0.3375	0.5627	0.6279	0.4933	0.5412	-3.4634	159.5084	51.1071	4.2037	0	106.5210	-12.7663	649.4812	0.1924	0.5773	0.6649	0.4765	0.5530	-12.0778	156.3547	49.8285	3.8172	0	223.2810
2652903099	60.6222	-10.0097	638.4402	0.3376	0.5625	0.6281	0.5025	0.5408	1.3067	159.6370	51.1593	4.1845	0	107.3532	-12.9036	657.7803	0.1931	0.5772	0.6926	0.4891	0.5385	-5.5877	160.2552	51.4099	3.9231	0	226.6210
2652906459	60.5936	-9.9822	638.5863	0.3377	0.5624	0.6286	0.4971	0.5385	-1.4909	160.2344	51.4015	4.2161	0	106.9126	-12.8070	654.0306	0.1930	0.5770	0.6801	0.4887	0.4886	-5.7952	173.6579	56.8438	3.8303	0	229.9810
2652909815	60.5649	-9.9511	638.7160	0.3378	0.5622	0.6291	0.5001	0.4557	0.0575	182.4832	60.4219	3.9504	0	106.4942	-12.7183	650.4531	0.1929	0.5769	0.6682	0.4879	0.5799	-6.2034	149.1198	46.8953	3.9597	0	233.3370
2652913085	60.5465	-9.9190	638.9048	0.3379	0.5620	0.6297	0.5003	0.4573	0.1778	182.0608	60.2507	4.0118	0	106.7407	-12.7400	653.1414	0.1932	0.5768	0.6771	0.4767	0.5506	-11.9534	156.9952	50.0882	3.8182	0	236.6070
2652916441	60.5180	-9.8909	639.0209	0.3381	0.5618	0.6301	0.4968	0.5376	-1.6579	160.4740	51.4987	4.2014	0	106.7646	-12.7254	653.6798	0.1933	0.5766	0.6789	0.4798	0.5589	-10.3918	154.7513	49.1785	3.9180	0	239.9630
2652919787	60.4886	-9.8610	639.0654	0.3382	0.5616	0.6302	0.4972	0.5098	-1.4164	167.9523	54.5306	4.1251	0	106.8384	-12.7135	654.6419	0.1935	0.5765	0.6821	0.4799	0.5567	-10.3392	155.3481	49.4204	3.8678	0	243.3090
2652923155	60.4756	-9.8405	639.2999	0.3383	0.5615	0.6310	0.4980	0.5303	-1.0193	162.4427	52.2968	4.1658	0	106.6441	-12.6749	653.1898	0.1935	0.5764	0.6773	0.4917	0.4243	-4.2640	190.9315	63.8471	3.5302	0	246.6770
2652926417	60.4527	-9.8172	639.3979	0.3384	0.5613	0.6313	0.5008	0.5594	0.3873	154.6338	49.1308	4.2686	0	106.2516	-12.5949	649.8147	0.1934	0.5763	0.6660	0.4884	0.5042	-5.9766	169.4652	55.1440	3.8404	0	249.9390
2652929768	60.4335	-9.7927	639.5377	0.3385	0.5612	0.6318	0.4994	0.5487	-0.2900	157.4971	50.2917	4.2115	0	106.1439	-12.5654	649.0167	0.1934	0.5762	0.6634	0.4841	0.5032	-8.1473	169.7281	55.2505	3.8449	0	253.2900
2652933110	60.4199	-9.7678	639.6285	0.3385	0.5610	0.6321	0.5003	0.5554	0.1560	155.7110	49.5676	4.2334	0	106.6520	-12.6476	654.0804	0.1939	0.5761	0.6803	0.4786	0.5580	-10.9976	154.9994	49.2790	3.8873	0	256.6320
2652936466	60.4064	-9.7480	639.7481	0.3386	0.5609	0.6325	0.4971	0.5533	-1.4805	156.2765	49.7968	4.2558	0	106.7288	-12.6534	655.0315	0.1940	0.5761	0.6834	0.4780	0.5477	-11.3002	157.7765	50.4050	3.8567	0	259.9880
2652939830	60.3963	-9.7312	639.8912	0.3387	0.5608	0.6330	0.4931	0.5410	-3.5693	159.5719	51.1329	4.2179	0	107.0346	-12.7028	658.1621	0.1943	0.5760	0.6939	0.4857	0.5038	-7.3532	169.5573	55.1813	3.8826	0	263.3520
2652943085	60.3900	-9.7122	640.0437	0.3387	0.5607	0.6335	0.4952	0.4802	-2.4414	175.9045	57.7547	4.0694	0	106.7126	-12.6443	655.3257	0.1942	0.5760	0.6844	0.4883	0.4946	-6.0266	172.0496	56.1918	3.7765	0	266.6070
2652946437	60.3834	-9.7010	640.1406	0.3388	0.5606	0.6338	0.4993	0.4806	-0.3614	175.8153	57.7185	4.0791	0	106.5608	-12.6142	654.0423	0.1941	0.5760	0.6801	0.4794	0.4938	-10.6055	172.2631	56.2783	3.8098	0	269.9590
2652949795	60.3688	-9.6891	640.1804	0.3388	0.5605	0.6339	0.4991	0.5213	-0.4463	164.8685	53.2803	4.1957	0	106.4964	-12.5982	653.5658	0.1941	0.5759	0.6786	0.4921	0.4918	-4.0508	172.7814	56.4885	3.7666	0	273.3170
2652953150	60.3688	-9.6815	640.3475	0.3389	0.5605	0.6345	0.5017	0.4513	0.8656	183.6854	60.9093	3.9949	0	106.5356	-12.5979	654.0467	0.1942	0.5759	0.6802	0.4883	0.5075	-6.0086	168.5774	54.7840	3.8414	0	276.6720
2652956434	60.3680	-9.6708	640.4444	0.3389	0.5604	0.6348	0.4973	0.5393	-1.3823	160.0406	51.3229	4.2521	0	106.5091	-12.5940	653.8870	0.1942	0.5759	0.6796	0.4817	0.5664	-9.3843	152.7532	48.3683	3.9244	0	279.9560
2652959762	60.3676	-9.6625	640.5345	0.3389	0.5603	0.6351	0.5010	0.5512	0.5071	156.8351	50.0233	4.2687	0	106.2878	-12.5590	651.9327	0.1942	0.5759	0.6731	0.4806	0.5373	-9.9826	160.5607	51.5338	3.8202	0	283.2840
2652963117	60.3704	-9.6580	640.6627	0.3389	0.5603	0.6355	0.4971	0.5687	-1.4756	152.1434	48.1211	4.2661	0	106.2626	-12.5599	651.7682	0.1942	0.5759	0.6726	0.4825	0.5313	-8.9697	162.1703	52.1864	3.8636	0	286.6390
2652966481	60.3733	-9.6560	640.7655	0.3390	0.5603	0.6359	0.4986	0.5525	-0.7026	156.4843	49.8811	4.2619	0	106.2234	-12.5646	651.4471	0.1942	0.5760	0.6715	0.4827	0.5292	-8.9032	162.7505	52.4216	3.8409	0	290.0030
2652969746	60.3786	-9.6541	640.9065	0.3390	0.5603	0.6364	0.5048	0.5678	2.4615	152.3806	48.2173	4.3155	0	106.1804	-12.5626	651.0919	0.1942	0.5760	0.6703	0.4851	0.5569	-7.6402	155.2927	49.3980	3.9285	0	293.2680
2652973072	60.3828	-9.6539	640.9868	0.3390	0.5603	0.6366	0.4990	0.5429	-0.5261	159.0669	50.9281	4.2585	0	106.1462	-12.5670	650.7924	0.1941	0.5760	0.6693	0.4769	0.5173	-11.8677	165.9388	53.7143	3.8152	0	296.5940
2652976443	60.3875	-9.6550	641.0624	0.3390	0.5603	0.6369	0.5037	0.4197	1.8986	192.1621	64.3461	3.8953	0	106.1646	-12.5783	650.9892	0.1942	0.5761	0.6700	0.4790	0.5617	-10.7865	154.0050	48.8759	3.8662	0	299.9650
2652979803	60.3948	-9.6597	641.1500	0.3390	0.5603	0.6372	0.4986	0.5490	-0.7130	157.4332	50.2658	4.2364	0	106.4550	-12.6397	653.7852	0.1944	0.5761	0.6793	0.4774	0.5194	-11.6184	165.3784	53.4871	3.8311	0	303.3250
2652983164	60.4008	-9.6640	641.2170	0.3390	0.5603	0.6374	0.4950	0.5482	-2.5644	157.6288	50.3451	4.2280	0	106.5041	-12.6580	654.2384	0.1944	0.5762	0.6808	0.4797	0.5285	-10.4065	162.9354	52.4966	3.8127	0	306.6860
2652986425	60.4087	-9.6738	641.2982	0.3390	0.5604	0.6377	0.5019	0.5249	0.9650	163.9058	52.8900	4.1632	0	106.2016	-12.6123	651.3090	0.1942	0.5762	0.6710	0.4769	0.5578	-11.8621	155.0627	49.3047	3.8424	0	309.9470
2652989769	60.4243	-9.6824	641.4201	0.3390	0.5604	0.6381	0.5003	0.4869	0.1508	174.0973	57.0220	4.0780	0	106.2418	-12.6288	651.6710	0.1942	0.5763	0.6722	0.4933	0.5702	-3.4240	151.7318	47.9543	3.8597	0	313.2910
2652993126	60.4372	-9.6962	641.5436	0.3389	0.5605	0.6385	0.4951	0.5504	-2.5302	157.0372	50.1053	4.2879	0	106.2292	-12.6437	651.5423	0.1942	0.5764	0.6718	0.4872	0.5268	-6.5526	163.3825	52.6778	3.7923	0	316.6480
2652996488	60.4492	-9.7056	641.6236	0.3389	0.5605	0.6387	0.4970	0.5071	-1.5602	168.6824	54.8266	4.1599	0	106.5610	-12.7225	654.6854	0.1944	0.5765	0.6823	0.4812	0.5712	-9.6646	151.4686	47.8476	3.8732	0	320.0100
2652999753	60.4617	-9.7179	641.7063	0.3389	0.5606	0.6390	0.4946	0.5353	-2.7568	161.1172	51.7594	4.1923	0	106.5563	-12.7515	654.6074	0.1944	0.5767	0.6820	0.4821	0.5162	-9.1990	166.2244	53.8300	3.7960	0	323.2750
