Time	LEyePos3dx	LEyePos3dy	LEyePos3dz	LEyePos3dRelx	LEyePos3dRely	LEyePos3dRelz	LGazePos2dx	LGazePos2dy	LGazePos3dx	LGazePos3dy	LGazePos3dz	LPupilDm	LValidity	REyePos3dx	REyePos3dy	REyePos3dz	REyePos3dRelx	REyePos3dRely	REyePos3dRelz	RGazePos2dx	RGazePos2dy	RGazePos3dx	RGazePos3dy	RGazePos3dz	RPupilDm	RValidity	RelTimestamp
7153349294	-9.7976	-13.1789	634.2835	0.5751	0.5704	0.6143	0.5144	0.5657	7.3759	152.9483	48.4475	4.4389	0	34.8995	-9.5113	635.5828	0.4298	0.5491	0.6186	0.5272	0.5507	13.9910	156.9651	50.0760	4.1204	0	113.3230
7153352654	-9.8031	-13.1545	634.3177	0.5751	0.5702	0.6144	0.5123	0.5685	6.3254	152.1922	48.1409	4.4124	0	34.8891	-9.4878	635.6513	0.4299	0.5490	0.6188	0.5225	0.5535	11.5412	156.2099	49.7698	4.1536	0	116.6830
7153355930	-9.8100	-13.1326	634.3528	0.5751	0.5701	0.6145	0.5138	0.5691	7.0868	152.0217	48.0718	4.4163	0	34.8828	-9.4643	635.6995	0.4299	0.5488	0.6190	0.5323	0.5568	16.5819	155.3206	49.4093	4.1071	0	119.9590
7153359255	-9.8167	-13.1114	634.3991	0.5752	0.5700	0.6147	0.5171	0.5680	8.7916	152.3269	48.1955	4.4289	0	34.8738	-9.4417	635.7200	0.4299	0.5487	0.6191	0.5270	0.5497	13.8784	157.2412	50.1880	4.1500	0	123.2840
7153362622	-9.8229	-13.0914	634.4311	0.5752	0.5699	0.6148	0.5149	0.5709	7.6659	151.5519	47.8813	4.4355	0	34.8656	-9.4221	635.7707	0.4299	0.5486	0.6192	0.5243	0.5575	12.4768	155.1406	49.3363	4.1530	0	126.6510
7153365980	-9.8301	-13.0748	634.4629	0.5752	0.5698	0.6149	0.5133	0.5664	6.8565	152.7376	48.3620	4.4189	0	34.8586	-9.4033	635.8437	0.4300	0.5485	0.6195	0.5262	0.5503	13.4701	157.0828	50.1237	4.1526	0	130.0090
7153369252	-9.8372	-13.0596	634.4834	0.5752	0.5697	0.6149	0.5116	0.5685	5.9675	152.1788	48.1355	4.4240	0	34.8499	-9.3846	635.8788	0.4300	0.5483	0.6196	0.5253	0.5542	13.0182	156.0263	49.6954	4.1485	0	133.2810
7153372588	-9.8455	-13.0440	634.5124	0.5753	0.5696	0.6150	0.5135	0.5634	6.9124	153.5472	48.6903	4.4171	0	34.8423	-9.3666	635.9144	0.4300	0.5482	0.6197	0.5220	0.5550	11.3001	155.8082	49.6070	4.1322	0	136.6170
7153375945	-9.8550	-13.0284	634.5312	0.5753	0.5695	0.6151	0.5148	0.5655	7.5990	153.0010	48.4688	4.4412	0	34.8344	-9.3488	635.9578	0.4301	0.5481	0.6199	0.5264	0.5488	13.5693	157.4733	50.2820	4.1518	0	139.9740
7153379304	-9.8634	-13.0125	634.5363	0.5753	0.5694	0.6151	0.5096	0.5678	4.9437	152.3688	48.2125	4.4131	0	34.8260	-9.3331	636.0083	0.4301	0.5480	0.6200	0.5272	0.5503	13.9864	157.0817	50.1233	4.1348	0	143.3330
7153382570	-9.8712	-12.9966	634.5579	0.5753	0.5693	0.6152	0.5106	0.5759	5.4339	150.1951	47.3312	4.4257	0	34.8162	-9.3179	636.0335	0.4301	0.5479	0.6201	0.5283	0.5536	14.5571	156.1909	49.7621	4.1497	0	146.5990
7153385925	-9.8807	-12.9823	634.5873	0.5754	0.5692	0.6153	0.5102	0.5672	5.2604	152.5446	48.2838	4.4373	0	34.8077	-9.3004	636.0642	0.4302	0.5478	0.6202	0.5274	0.5568	14.1037	155.3291	49.4127	4.1432	0	149.9540
7153389273	-9.8893	-12.9680	634.6148	0.5754	0.5691	0.6154	0.5118	0.5683	6.0680	152.2432	48.1616	4.4390	0	34.8001	-9.2862	636.0996	0.4302	0.5478	0.6203	0.5323	0.5597	16.6104	154.5509	49.0972	4.1229	0	153.3020
7153392639	-9.8967	-12.9551	634.6305	0.5754	0.5690	0.6154	0.5159	0.5661	8.1918	152.8288	48.3990	4.4630	0	34.7926	-9.2718	636.1480	0.4302	0.5477	0.6205	0.5225	0.5606	11.5768	154.3067	48.9982	4.1500	0	156.6680
7153395992	-9.9047	-12.9398	634.6446	0.5754	0.5689	0.6155	0.5130	0.5679	6.6569	152.3386	48.2003	4.4288	0	34.7849	-9.2586	636.2180	0.4303	0.5476	0.6207	0.5234	0.5596	12.0140	154.5869	49.1118	4.1692	0	160.0210
7153399251	-9.9133	-12.9305	634.7018	0.5755	0.5689	0.6157	0.5159	0.5695	8.1848	151.9057	48.0248	4.4627	0	34.7745	-9.2441	636.2421	0.4303	0.5475	0.6208	0.5240	0.5570	12.3289	155.2793	49.3925	4.1658	0	163.2800
7153402595	-9.9213	-12.9165	634.7231	0.5755	0.5688	0.6157	0.5146	0.5724	7.5062	151.1367	47.7130	4.4407	0	34.7670	-9.2310	636.2860	0.4303	0.5474	0.6210	0.5258	0.5614	13.2372	154.0844	48.9081	4.1545	0	166.6240
7153405957	-9.9310	-12.9037	634.7377	0.5755	0.5687	0.6158	0.5149	0.5722	7.6434	151.1984	47.7380	4.4426	0	34.7537	-9.2174	636.2976	0.4304	0.5473	0.6210	0.5225	0.5508	11.5375	156.9416	50.0665	4.1479	0	169.9860
7153409317	-9.9425	-12.8913	634.7764	0.5756	0.5686	0.6159	0.5163	0.5740	8.3902	150.6981	47.5351	4.4590	0	34.7400	-9.2020	636.3197	0.4304	0.5472	0.6211	0.5260	0.5508	13.3746	156.9372	50.0647	4.1344	0	173.3460
7153412594	-9.9532	-12.8790	634.7726	0.5756	0.5686	0.6159	0.5164	0.5681	8.4428	152.2959	48.1829	4.4670	0	34.7279	-9.1888	636.3378	0.4305	0.5472	0.6211	0.5309	0.5492	15.8743	157.3609	50.2365	4.1494	0	176.6230
7153415924	-9.9643	-12.8651	634.7816	0.5756	0.5685	0.6159	0.5103	0.5686	5.3007	152.1646	48.1297	4.4437	0	34.7140	-9.1734	636.3540	0.4305	0.5471	0.6212	0.5276	0.5494	14.2007	157.3240	50.2215	4.1341	0	179.9530
7153419269	-9.9761	-12.8501	634.8172	0.5757	0.5684	0.6161	0.5141	0.5651	7.2692	153.0894	48.5047	4.4302	0	34.6979	-9.1564	636.3515	0.4306	0.5470	0.6212	0.5261	0.5497	13.3877	157.2342	50.1851	4.1497	0	183.2980
7153422635	-9.9897	-12.8340	634.8239	0.5757	0.5683	0.6161	0.5155	0.5731	7.9703	150.9510	47.6377	4.4638	0	34.6868	-9.1409	636.3845	0.4306	0.5469	0.6213	0.5193	0.5604	9.8958	154.3595	49.0196	4.1510	0	186.6640
7153425908	-10.0013	-12.8172	634.8722	0.5758	0.5682	0.6162	0.5143	0.5720	7.3498	151.2420	47.7557	4.4563	0	34.6738	-9.1229	636.4356	0.4307	0.5468	0.6215	0.5212	0.5573	10.8951	155.1907	49.3566	4.1459	0	189.9370
7153429253	-10.0156	-12.8011	634.9238	0.5758	0.5681	0.6164	0.5142	0.5729	7.3177	150.9918	47.6542	4.4494	0	34.6609	-9.1086	636.4695	0.4307	0.5467	0.6216	0.5258	0.5542	13.2448	156.0174	49.6918	4.1329	0	193.2820
7153432613	-10.0286	-12.7842	634.9509	0.5758	0.5680	0.6165	0.5141	0.5725	7.2516	151.1069	47.7009	4.4344	0	34.6474	-9.0923	636.5480	0.4308	0.5466	0.6218	0.5230	0.5600	11.8279	154.4700	49.0644	4.1879	0	196.6420
7153435965	-10.0408	-12.7683	634.9701	0.5759	0.5679	0.6166	0.5137	0.5769	7.0222	149.9146	47.2175	4.4277	0	34.6352	-9.0772	636.6096	0.4308	0.5465	0.6220	0.5237	0.5566	12.1922	155.3853	49.4355	4.1709	0	199.9940
7153439218	-10.0556	-12.7529	635.0390	0.5759	0.5678	0.6168	0.5110	0.5695	5.6685	151.9131	48.0278	4.4433	0	34.6203	-9.0612	636.6240	0.4309	0.5464	0.6221	0.5223	0.5542	11.4571	156.0150	49.6908	4.1509	0	203.2470
7153442586	-10.0696	-12.7389	635.0721	0.5760	0.5677	0.6169	0.5130	0.5723	6.7010	151.1548	47.7203	4.4287	0	34.6065	-9.0451	636.6702	0.4309	0.5463	0.6222	0.5230	0.5528	11.8136	156.3907	49.8431	4.1729	0	206.6150
7153445934	-10.0837	-12.7250	635.1103	0.5760	0.5676	0.6170	0.5159	0.5698	8.1536	151.8313	47.9946	4.4479	0	34.5906	-9.0285	636.6457	0.4310	0.5462	0.6222	0.5288	0.5505	14.7848	157.0292	50.1020	4.1450	0	209.9630
7153449294	-10.0987	-12.7101	635.1363	0.5761	0.5675	0.6171	0.5127	0.5729	6.5276	151.0088	47.6611	4.4502	0	34.5767	-9.0117	636.6798	0.4310	0.5461	0.6223	0.5274	0.5470	14.0925	157.9602	50.4794	4.1372	0	213.3230
7153452655	-10.1127	-12.6954	635.1217	0.5761	0.5675	0.6171	0.5136	0.5688	6.9879	152.1034	48.1049	4.4513	0	34.5579	-8.9936	636.6529	0.4311	0.5460	0.6222	0.5228	0.5499	11.7036	157.1697	50.1590	4.1512	0	216.6840
7153455925	-10.1287	-12.6804	635.1216	0.5762	0.5674	0.6171	0.5153	0.5750	7.8675	150.4396	47.4304	4.4355	0	34.5399	-8.9780	636.6402	0.4311	0.5459	0.6221	0.5253	0.5529	13.0114	156.3656	49.8330	4.1532	0	219.9540
7153459247	-10.1444	-12.6641	635.1382	0.5762	0.5673	0.6171	0.5148	0.5661	7.5797	152.8188	48.3950	4.4490	0	34.5237	-8.9620	636.6773	0.4312	0.5458	0.6223	0.5251	0.5547	12.9183	155.9010	49.6446	4.1662	0	223.2760
7153462620	-10.1610	-12.6497	635.1377	0.5763	0.5672	0.6171	0.5171	0.5729	8.7662	151.0048	47.6595	4.4233	0	34.5094	-8.9487	636.7468	0.4312	0.5457	0.6225	0.5244	0.5588	12.5584	154.8025	49.1992	4.1771	0	226.6490
7153465980	-10.1778	-12.6383	635.2128	0.5763	0.5671	0.6174	0.5114	0.5744	5.8688	150.6055	47.4976	4.4749	0	34.4949	-8.9379	636.8384	0.4313	0.5457	0.6228	0.5231	0.5588	11.8440	154.7876	49.1932	4.1733	0	230.0090
7153469243	-10.1944	-12.6289	635.2386	0.5764	0.5671	0.6175	0.5080	0.5699	4.0850	151.8100	47.9859	4.4324	0	34.4777	-8.9256	636.8511	0.4314	0.5456	0.6228	0.5290	0.5526	14.9253	156.4620	49.8721	4.1893	0	233.2720
7153472587	-10.2113	-12.6203	635.3150	0.5764	0.5670	0.6177	0.5149	0.5612	7.6695	154.1480	48.9339	4.4308	0	34.4610	-8.9153	636.9073	0.4314	0.5455	0.6230	0.5257	0.5557	13.1821	155.6154	49.5288	4.1642	0	236.6160
7153475943	-10.2277	-12.6120	635.3901	0.5765	0.5669	0.6180	0.5153	0.5748	7.8844	150.5022	47.4557	4.4354	0	34.4453	-8.9036	636.9071	0.4315	0.5455	0.6230	0.5279	0.5443	14.3271	158.6795	50.7711	4.1694	0	239.9720
7153479304	-10.2443	-12.6044	635.4153	0.5765	0.5669	0.6181	0.5161	0.5707	8.2647	151.5803	47.8928	4.4690	0	34.4261	-8.8944	636.9031	0.4315	0.5454	0.6230	0.5262	0.5530	13.4359	156.3604	49.8308	4.1496	0	243.3330
7153482573	-10.2617	-12.5965	635.4546	0.5766	0.5668	0.6182	0.5108	0.5705	5.5394	151.6548	47.9230	4.4361	0	34.4092	-8.8846	636.8796	0.4316	0.5454	0.6229	0.5252	0.5519	12.9227	156.6427	49.9453	4.1530	0	246.6020
7153485910	-10.2779	-12.5896	635.4742	0.5766	0.5668	0.6182	0.5117	0.5689	6.0344	152.0779	48.0946	4.4445	0	34.3905	-8.8754	636.8884	0.4316	0.5453	0.6230	0.5327	0.5418	16.8227	159.3536	51.0444	4.1694	0	249.9390
7153489268	-10.2922	-12.5862	635.4522	0.5767	0.5668	0.6182	0.5151	0.5616	7.7514	154.0373	48.8890	4.4297	0	34.3733	-8.8678	636.9113	0.4317	0.5453	0.6230	0.5309	0.5537	15.8779	156.1704	49.7538	4.1913	0	253.2970
7153492643	-10.3075	-12.5802	635.4574	0.5767	0.5668	0.6182	0.5158	0.5679	8.1054	152.3541	48.2066	4.4261	0	34.3556	-8.8602	636.9568	0.4318	0.5452	0.6232	0.5243	0.5583	12.5061	154.9375	49.2540	4.1744	0	256.6720
7153495890	-10.3261	-12.5750	635.4688	0.5768	0.5667	0.6182	0.5087	0.5725	4.4727	151.0965	47.6967	4.4236	0	34.3394	-8.8530	637.0028	0.4318	0.5452	0.6233	0.5259	0.5546	13.3075	155.9195	49.6521	4.1837	0	259.9190
7153499255	-10.3452	-12.5702	635.4823	0.5769	0.5667	0.6183	0.5098	0.5696	5.0378	151.8775	48.0133	4.4202	0	34.3209	-8.8466	637.0454	0.4319	0.5451	0.6235	0.5289	0.5532	14.8301	156.2836	49.7997	4.1416	0	263.2840
7153502593	-10.3645	-12.5661	635.5365	0.5769	0.5667	0.6185	0.5103	0.5718	5.3164	151.3049	47.7812	4.4324	0	34.3043	-8.8400	637.0989	0.4320	0.5451	0.6237	0.5221	0.5567	11.3428	155.3606	49.4255	4.1776	0	266.6220
7153505958	-10.3844	-12.5646	635.6122	0.5770	0.5666	0.6187	0.5127	0.5640	6.5142	153.3981	48.6298	4.4438	0	34.2838	-8.8322	637.1114	0.4320	0.5450	0.6237	0.5239	0.5534	12.2964	156.2515	49.7867	4.1877	0	269.9870
7153509221	-10.4020	-12.5607	635.6649	0.5770	0.5666	0.6189	0.5143	0.5723	7.3323	151.1597	47.7223	4.4337	0	34.2674	-8.8225	637.1158	0.4321	0.5450	0.6237	0.5257	0.5679	13.2130	152.3519	48.2056	4.1919	0	273.2500
7153512579	-10.4204	-12.5549	635.6883	0.5771	0.5666	0.6190	0.5133	0.5687	6.8154	152.1324	48.1167	4.4182	0	34.2450	-8.8129	637.0856	0.4321	0.5449	0.6236	0.5216	0.5554	11.1127	155.7027	49.5642	4.1722	0	276.6080
7153515917	-10.4362	-12.5480	635.6960	0.5771	0.5665	0.6190	0.5128	0.5665	6.5561	152.7163	48.3534	4.4384	0	34.2272	-8.8024	637.0892	0.4322	0.5449	0.6236	0.5250	0.5298	12.8462	162.5933	52.3579	4.1011	0	279.9460
7153519278	-12.1190	-12.9346	659.3596	0.5819	0.5661	0.6979	0.5111	0.5366	5.7256	160.7663	51.6172	4.5747	0	34.1576	-9.0393	661.0751	0.4358	0.5444	0.7036	0.5313	0.5101	16.0796	167.8729	54.4984	4.3564	0	283.3070
7153522633	-10.4675	-12.5302	635.7011	0.5772	0.5664	0.6190	0.5131	0.5654	6.7284	153.0199	48.4765	4.4327	0	34.1953	-8.7806	637.1819	0.4323	0.5447	0.6239	0.5270	0.5522	13.8623	156.5757	49.9181	4.2024	0	286.6620
7153525914	-10.4845	-12.5191	635.7397	0.5773	0.5664	0.6191	0.5111	0.5636	5.6821	153.5026	48.6722	4.4138	0	34.1817	-8.7675	637.2174	0.4324	0.5446	0.6241	0.5278	0.5612	14.2666	154.1364	48.9292	4.2162	0	289.9430
7153529245	-10.5005	-12.5042	635.7582	0.5774	0.5663	0.6192	0.5117	0.5758	6.0008	150.2334	47.3468	4.4183	0	34.1684	-8.7518	637.2556	0.4324	0.5445	0.6242	0.5223	0.5577	11.4376	155.0898	49.3157	4.1963	0	293.2740
7153532610	-10.5187	-12.4879	635.7726	0.5774	0.5662	0.6192	0.5096	0.5692	4.9157	151.9993	48.0627	4.4194	0	34.1551	-8.7334	637.2814	0.4325	0.5444	0.6243	0.5239	0.5517	12.2803	156.6849	49.9624	4.1915	0	296.6390
7153535965	-10.5363	-12.4728	635.8316	0.5775	0.5661	0.6194	0.5105	0.5657	5.4004	152.9339	48.4416	4.4240	0	34.1418	-8.7134	637.2979	0.4325	0.5443	0.6243	0.5222	0.5549	11.3878	155.8324	49.6168	4.2090	0	299.9940
7153539229	-10.5541	-12.4544	635.8799	0.5775	0.5660	0.6196	0.5096	0.5649	4.9314	153.1417	48.5259	4.4278	0	34.1242	-8.6909	637.3047	0.4326	0.5442	0.6243	0.5225	0.5583	11.5546	154.9220	49.2477	4.1944	0	303.2580
7153542573	-10.5727	-12.4357	635.9664	0.5776	0.5659	0.6199	0.5124	0.5668	6.3813	152.6437	48.3240	4.4054	0	34.1084	-8.6644	637.3221	0.4326	0.5440	0.6244	0.5204	0.5525	10.4793	156.4934	49.8848	4.1783	0	306.6020
7153545927	-10.5892	-12.4151	635.9778	0.5776	0.5657	0.6199	0.5059	0.5670	3.0148	152.5753	48.2963	4.4116	0	34.0892	-8.6375	637.3065	0.4327	0.5439	0.6244	0.5221	0.5586	11.3380	154.8415	49.2150	4.1818	0	309.9560
7153549290	-10.6051	-12.3917	635.9977	0.5777	0.5656	0.6200	0.5100	0.5678	5.1565	152.3783	48.2164	4.4354	0	34.0697	-8.6092	637.3192	0.4327	0.5437	0.6244	0.5223	0.5567	11.4816	155.3517	49.4219	4.1849	0	313.3190
7153552564	-10.6217	-12.3668	635.9997	0.5777	0.5654	0.6200	0.5111	0.5646	5.7210	153.2433	48.5671	4.4105	0	34.0512	-8.5844	637.3750	0.4328	0.5436	0.6246	0.5276	0.5540	14.1783	156.0749	49.7151	4.1688	0	316.5930
7153555898	-10.6381	-12.3398	636.0349	0.5778	0.5653	0.6201	0.5086	0.5668	4.4161	152.6419	48.3232	4.4112	0	34.0370	-8.5556	637.4111	0.4329	0.5434	0.6247	0.5266	0.5570	13.6783	155.2673	49.3877	4.1880	0	319.9270
7153559254	-10.6536	-12.3120	636.0620	0.5778	0.5651	0.6202	0.5133	0.5705	6.8396	151.6392	47.9167	4.4122	0	34.0230	-8.5273	637.4468	0.4329	0.5432	0.6248	0.5250	0.5566	12.8547	155.3922	49.4383	4.1688	0	323.2830
