Time	LEyePos3dx	LEyePos3dy	LEyePos3dz	LEyePos3dRelx	LEyePos3dRely	LEyePos3dRelz	LGazePos2dx	LGazePos2dy	LGazePos3dx	LGazePos3dy	LGazePos3dz	LPupilDm	LValidity	REyePos3dx	REyePos3dy	REyePos3dz	REyePos3dRelx	REyePos3dRely	REyePos3dRelz	RGazePos2dx	RGazePos2dy	RGazePos3dx	RGazePos3dy	RGazePos3dz	RPupilDm	RValidity	RelTimestamp
7284842038	2.2086	-11.8874	658.1514	0.5366	0.5605	0.6938	0.4556	0.4878	-22.8345	173.8746	56.9317	4.4624	0	46.4885	-13.6457	651.3465	0.3952	0.5714	0.6712	0.4767	0.5330	-11.9553	161.7190	52.0034	4.3155	0	60.0170
7284845303	2.1973	-11.8838	658.1464	0.5366	0.5604	0.6938	0.4541	0.4962	-23.5743	171.6209	56.0180	4.4952	0	46.4780	-13.6357	651.3576	0.3952	0.5713	0.6712	0.4798	0.5301	-10.3710	162.4966	52.3187	4.3397	0	63.2820
7284848645	2.1846	-11.8794	658.1706	0.5366	0.5604	0.6939	0.4509	0.5034	-25.2471	169.6792	55.2307	4.4674	0	46.4689	-13.6267	651.3814	0.3952	0.5713	0.6713	0.4808	0.5271	-9.8760	163.3207	52.6528	4.3414	0	66.6240
7284852007	2.1733	-11.8731	658.1875	0.5367	0.5604	0.6940	0.4538	0.4952	-23.7554	171.8930	56.1283	4.4479	0	46.4589	-13.6166	651.3904	0.3953	0.5712	0.6713	0.4766	0.5195	-12.0485	165.3605	53.4798	4.2987	0	69.9860
7284855361	2.1626	-11.8663	658.2262	0.5367	0.5603	0.6941	0.4493	0.4881	-26.0608	173.8010	56.9018	4.4622	0	46.4496	-13.6062	651.4109	0.3953	0.5711	0.6714	0.4765	0.5263	-12.0879	163.5105	52.7297	4.2759	0	73.3400
7284858614	2.1534	-11.8574	658.2231	0.5367	0.5603	0.6941	0.4568	0.4983	-22.2048	171.0459	55.7848	4.4812	0	46.4434	-13.5930	651.4176	0.3953	0.5711	0.6714	0.4772	0.5293	-11.7142	162.7063	52.4037	4.3486	0	76.5930
7284861975	2.1452	-11.8463	658.2247	0.5368	0.5602	0.6941	0.4526	0.4998	-24.3355	170.6479	55.6235	4.4413	0	46.4383	-13.5792	651.4201	0.3953	0.5710	0.6714	0.4742	0.5293	-13.2515	162.7129	52.4064	4.3441	0	79.9540
7284865328	2.1406	-11.8354	658.2273	0.5368	0.5602	0.6941	0.4482	0.4951	-26.5921	171.9106	56.1354	4.4990	0	46.4365	-13.5670	651.4419	0.3953	0.5709	0.6715	0.4758	0.5298	-12.4517	162.5948	52.3585	4.3223	0	83.3070
7284868689	2.1355	-11.8251	658.2785	0.5368	0.5601	0.6943	0.4492	0.4809	-26.1260	175.7118	57.6765	4.4523	0	46.4332	-13.5524	651.4518	0.3954	0.5708	0.6715	0.4749	0.5364	-12.9205	160.8026	51.6319	4.3277	0	86.6680
7284871937	2.1310	-11.8112	658.2701	0.5368	0.5600	0.6942	0.4561	0.4969	-22.5461	171.4272	55.9394	4.4874	0	46.4338	-13.5379	651.4833	0.3954	0.5708	0.6716	0.4764	0.5330	-12.1030	161.7289	52.0074	4.3217	0	89.9160
7284875294	2.1290	-11.8006	658.3115	0.5368	0.5600	0.6944	0.4574	0.4997	-21.8680	170.6592	55.6281	4.4644	0	46.4324	-13.5211	651.4941	0.3954	0.5707	0.6716	0.4728	0.5321	-13.9785	161.9563	52.0996	4.3180	0	93.2730
7284878655	2.1266	-11.7870	658.3165	0.5368	0.5599	0.6944	0.4455	0.4733	-27.9883	177.7551	58.5050	4.4461	0	46.4339	-13.5051	651.5292	0.3954	0.5706	0.6718	0.4781	0.5313	-11.2692	162.1881	52.1936	4.3414	0	96.6340
7284882016	2.1250	-11.7756	658.3281	0.5368	0.5598	0.6944	0.4558	0.4714	-22.7229	178.2629	58.7108	4.4226	0	46.4338	-13.4891	651.5599	0.3954	0.5705	0.6719	0.4740	0.5143	-13.3347	166.7608	54.0475	4.2655	0	99.9950
7284885284	2.1234	-11.7617	658.3495	0.5368	0.5597	0.6945	0.4510	0.4978	-25.1623	171.1876	55.8423	4.4840	0	46.4345	-13.4745	651.5925	0.3954	0.5704	0.6720	0.4709	0.5335	-14.9279	161.5938	51.9527	4.3031	0	103.2630
7284888619	2.1220	-11.7497	658.3669	0.5368	0.5597	0.6946	0.4510	0.4995	-25.1978	170.7287	55.6563	4.4936	0	46.4346	-13.4591	651.6004	0.3954	0.5703	0.6720	0.4755	0.5266	-12.5681	163.4375	52.7001	4.3042	0	106.5980
7284891981	2.1201	-11.7351	658.3869	0.5369	0.5596	0.6946	0.4555	0.4935	-22.8497	172.3425	56.3105	4.4745	0	46.4359	-13.4443	651.6167	0.3954	0.5702	0.6721	0.4733	0.5349	-13.6943	161.2232	51.8024	4.3096	0	109.9600
7284895342	2.1203	-11.7196	658.3971	0.5368	0.5595	0.6947	0.4497	0.4901	-25.8230	173.2463	56.6770	4.4772	0	46.4371	-13.4309	651.6227	0.3954	0.5701	0.6721	0.4755	0.5359	-12.5750	160.9320	51.6843	4.3298	0	113.3210
7284898702	2.1211	-11.7045	658.3899	0.5368	0.5594	0.6946	0.4512	0.4941	-25.0557	172.1858	56.2470	4.4620	0	46.4394	-13.4163	651.6252	0.3954	0.5700	0.6721	0.4742	0.5253	-13.2516	163.7950	52.8451	4.3315	0	116.6810
7284901951	2.1236	-11.6888	658.3918	0.5368	0.5593	0.6946	0.4527	0.5016	-24.2886	170.1615	55.4263	4.4859	0	46.4463	-13.4042	651.6571	0.3954	0.5700	0.6722	0.4771	0.5370	-11.7586	160.6535	51.5714	4.3201	0	119.9300
7284905309	2.1286	-11.6752	658.4146	0.5368	0.5592	0.6947	0.4514	0.4959	-24.9950	171.6869	56.0447	4.4772	0	46.4532	-13.3915	651.6787	0.3953	0.5699	0.6723	0.4704	0.5284	-15.1981	162.9544	52.5043	4.3192	0	123.2880
7284908667	2.1337	-11.6633	658.4492	0.5368	0.5592	0.6948	0.4469	0.4985	-27.2951	170.9798	55.7580	4.4942	0	46.4608	-13.3807	651.7064	0.3953	0.5698	0.6724	0.4710	0.5282	-14.8854	163.0062	52.5253	4.3161	0	126.6460
7284912027	2.1424	-11.6516	658.4548	0.5368	0.5591	0.6948	0.4572	0.4984	-22.0154	171.0242	55.7760	4.4768	0	46.4722	-13.3690	651.7496	0.3953	0.5698	0.6725	0.4718	0.5329	-14.5032	161.7437	52.0134	4.3191	0	130.0060
7284915269	2.1506	-11.6407	658.4814	0.5368	0.5590	0.6949	0.4479	0.4897	-26.7720	173.3628	56.7242	4.4499	0	46.4834	-13.3576	651.7907	0.3953	0.5697	0.6726	0.4736	0.5220	-13.5644	164.6725	53.2008	4.3376	0	133.2480
7284918636	2.1594	-11.6287	658.5133	0.5367	0.5590	0.6950	0.4541	0.5034	-23.5578	169.6668	55.2257	4.4870	0	46.4944	-13.3493	651.7965	0.3952	0.5696	0.6727	0.4765	0.5335	-12.0894	161.5999	51.9551	4.3395	0	136.6150
7284921992	2.1687	-11.6201	658.5012	0.5367	0.5589	0.6950	0.4504	0.5012	-25.4850	170.2771	55.4731	4.4593	0	46.5041	-13.3413	651.8007	0.3952	0.5696	0.6727	0.4760	0.5328	-12.3179	161.7895	52.0320	4.3289	0	139.9710
7284925350	2.1800	-11.6102	658.5120	0.5367	0.5589	0.6950	0.4492	0.4995	-26.1014	170.7373	55.6597	4.5146	0	46.5157	-13.3323	651.8037	0.3952	0.5695	0.6727	0.4705	0.5367	-15.1495	160.7248	51.6003	4.3195	0	143.3290
7284928596	2.1911	-11.6045	658.5346	0.5366	0.5588	0.6951	0.4600	0.4990	-20.5776	170.8563	55.7080	4.4852	0	46.5296	-13.3272	651.8583	0.3951	0.5695	0.6729	0.4744	0.5286	-13.1408	162.9086	52.4857	4.3264	0	146.5750
7284931963	2.2021	-11.5969	658.5205	0.5366	0.5588	0.6951	0.4548	0.5051	-23.2349	169.2228	55.0457	4.4662	0	46.5428	-13.3231	651.8584	0.3951	0.5695	0.6729	0.4806	0.5364	-9.9821	160.8029	51.6320	4.3254	0	149.9420
7284935315	2.2141	-11.5918	658.5018	0.5366	0.5588	0.6950	0.4533	0.4897	-23.9749	173.3668	56.7258	4.4503	0	46.5562	-13.3201	651.8773	0.3950	0.5695	0.6729	0.4769	0.5250	-11.8586	163.8606	52.8717	4.3275	0	153.2940
7284938677	2.2283	-11.5872	658.5248	0.5365	0.5587	0.6951	0.4615	0.5005	-19.7633	170.4676	55.5504	4.4864	0	46.5704	-13.3159	651.8784	0.3950	0.5694	0.6729	0.4710	0.5234	-14.9124	164.3007	53.0501	4.3148	0	156.6560
7284941929	2.2429	-11.5812	658.5127	0.5365	0.5587	0.6950	0.4557	0.4853	-22.7423	174.5439	57.2031	4.4515	0	46.5876	-13.3128	651.8859	0.3949	0.5694	0.6730	0.4711	0.5300	-14.8687	162.5202	52.3282	4.3448	0	159.9080
7284945300	2.2598	-11.5784	658.5214	0.5364	0.5587	0.6951	0.4634	0.4933	-18.8235	172.3980	56.3330	4.4831	0	46.6095	-13.3118	651.9110	0.3949	0.5694	0.6730	0.4751	0.5337	-12.8191	161.5235	51.9242	4.3309	0	163.2790
7284948636	2.2782	-11.5752	658.5218	0.5364	0.5587	0.6951	0.4617	0.4967	-19.6653	171.4872	55.9637	4.4864	0	46.6292	-13.3119	651.9103	0.3948	0.5694	0.6730	0.4742	0.5234	-13.2538	164.3074	53.0528	4.3252	0	166.6150
7284952001	2.2994	-11.5746	658.5424	0.5363	0.5587	0.6951	0.4596	0.4990	-20.7421	170.8589	55.7090	4.5251	0	46.6560	-13.3127	651.9815	0.3947	0.5694	0.6733	0.4744	0.5209	-13.1700	164.9702	53.3216	4.3121	0	169.9800
7284955248	2.3209	-11.5732	658.5465	0.5362	0.5586	0.6952	0.4545	0.4895	-23.3552	173.4073	56.7422	4.4720	0	46.6787	-13.3117	651.9758	0.3947	0.5694	0.6733	0.4726	0.5386	-14.0592	160.2093	51.3913	4.3503	0	173.2270
7284958609	2.3451	-11.5724	658.5964	0.5361	0.5586	0.6953	0.4555	0.4965	-22.8886	171.5205	55.9773	4.4617	0	46.7060	-13.3131	652.0173	0.3946	0.5694	0.6734	0.4763	0.5138	-12.1675	166.8868	54.0986	4.3178	0	176.5880
7284961970	2.3679	-11.5717	658.5674	0.5361	0.5586	0.6952	0.4581	0.4901	-21.5476	173.2449	56.6764	4.4707	0	46.7276	-13.3137	652.0042	0.3945	0.5694	0.6733	0.4712	0.5347	-14.7942	161.2645	51.8191	4.3318	0	179.9490
7284965328	2.3921	-11.5733	658.5681	0.5360	0.5586	0.6952	0.4649	0.4923	-18.0444	172.6523	56.4361	4.4711	0	46.7524	-13.3149	652.0387	0.3944	0.5694	0.6735	0.4779	0.5341	-11.3650	161.4332	51.8875	4.3375	0	183.3070
7284968688	2.4152	-11.5699	658.5517	0.5359	0.5586	0.6952	0.4576	0.4982	-21.7934	171.0779	55.7978	4.4627	0	46.7776	-13.3147	652.0293	0.3944	0.5694	0.6734	0.4726	0.4843	-14.0593	174.8085	57.3103	4.2188	0	186.6670
7284971962	2.4376	-11.5715	658.5453	0.5358	0.5586	0.6952	0.4574	0.4920	-21.9024	172.7377	56.4707	4.4982	0	46.8036	-13.3149	652.0485	0.3943	0.5694	0.6735	0.4723	0.5270	-14.2491	163.3426	52.6617	4.3070	0	189.9410
7284975297	2.4606	-11.5695	658.5389	0.5358	0.5586	0.6951	0.4568	0.5030	-22.1915	169.7812	55.2721	4.4827	0	46.8321	-13.3154	652.1002	0.3942	0.5694	0.6737	0.4699	0.5389	-15.4510	160.1442	51.3649	4.3308	0	193.2760
7284978655	2.4863	-11.5695	658.5718	0.5357	0.5586	0.6952	0.4591	0.4915	-21.0092	172.8659	56.5227	4.4669	0	46.8604	-13.3172	652.1438	0.3941	0.5694	0.6738	0.4773	0.4979	-11.6884	171.1566	55.8297	4.2471	0	196.6340
7284982012	2.5141	-11.5685	658.5989	0.5356	0.5586	0.6953	0.4605	0.4951	-20.3123	171.9122	56.1361	4.4615	0	46.8892	-13.3162	652.1520	0.3940	0.5694	0.6738	0.4753	0.5329	-12.6724	161.7481	52.0152	4.3118	0	199.9910
7284985258	2.5412	-11.5642	658.6041	0.5355	0.5586	0.6953	0.4595	0.5037	-20.8104	169.6006	55.1989	4.4698	0	46.9138	-13.3137	652.1244	0.3940	0.5694	0.6737	0.4748	0.5424	-12.9416	159.2079	50.9853	4.3391	0	203.2370
7284988625	2.5700	-11.5617	658.5973	0.5354	0.5586	0.6953	0.4587	0.4848	-21.2118	174.6694	57.2539	4.4623	0	46.9455	-13.3109	652.1476	0.3939	0.5694	0.6738	0.4781	0.5400	-11.2408	159.8426	51.2426	4.3642	0	206.6040
7284991970	2.5993	-11.5562	658.5564	0.5353	0.5586	0.6952	0.4601	0.4988	-20.4918	170.9102	55.7298	4.4848	0	46.9779	-13.3086	652.1631	0.3938	0.5694	0.6739	0.4834	0.5170	-8.5541	166.0228	53.7483	4.3209	0	209.9490
7284995336	2.6286	-11.5503	658.5345	0.5352	0.5585	0.6951	0.4551	0.4928	-23.0869	172.5144	56.3802	4.5002	0	47.0137	-13.3066	652.2100	0.3936	0.5694	0.6740	0.4717	0.5330	-14.5433	161.7097	51.9996	4.3455	0	213.3150
7284998576	2.6601	-11.5439	658.6092	0.5351	0.5585	0.6954	0.4537	0.5027	-23.7875	169.8763	55.3106	4.4879	0	47.0448	-13.3025	652.2328	0.3936	0.5693	0.6741	0.4771	0.5286	-11.7529	162.8953	52.4803	4.3112	0	216.5550
7285001952	2.6928	-11.5376	658.6392	0.5350	0.5584	0.6955	0.4587	0.4951	-21.1959	171.9030	56.1323	4.4774	0	47.0771	-13.2979	652.2303	0.3935	0.5693	0.6741	0.4769	0.5248	-11.8814	163.9377	52.9029	4.3125	0	219.9310
7285005302	2.7237	-11.5283	658.6168	0.5349	0.5584	0.6954	0.4554	0.4942	-22.9274	172.1444	56.2302	4.4997	0	47.1101	-13.2934	652.2836	0.3934	0.5693	0.6743	0.4794	0.5338	-10.5824	161.5062	51.9171	4.3353	0	223.2810
7285008663	2.7545	-11.5205	658.5935	0.5348	0.5583	0.6953	0.4549	0.4954	-23.1891	171.8135	56.0960	4.4607	0	47.1397	-13.2877	652.2662	0.3933	0.5692	0.6742	0.4727	0.5322	-14.0046	161.9329	52.0901	4.3348	0	226.6420
7285011930	2.7829	-11.5108	658.5587	0.5348	0.5583	0.6952	0.4553	0.5057	-22.9444	169.0491	54.9753	4.4942	0	47.1762	-13.2819	652.3217	0.3932	0.5692	0.6744	0.4768	0.5319	-11.9288	162.0289	52.1290	4.3246	0	229.9090
7285015281	2.8107	-11.5001	658.5968	0.5347	0.5582	0.6953	0.4600	0.4966	-20.5655	171.5022	55.9698	4.4871	0	47.2067	-13.2770	652.3277	0.3931	0.5692	0.6744	0.4727	0.5342	-14.0248	161.4087	51.8776	4.3558	0	233.2600
7285018631	2.8397	-11.4926	658.6430	0.5346	0.5582	0.6955	0.4602	0.4890	-20.4731	173.5523	56.8010	4.4547	0	47.2330	-13.2725	652.3307	0.3930	0.5692	0.6744	0.4798	0.5246	-10.4002	163.9924	52.9251	4.2979	0	236.6100
7285021990	2.8693	-11.4835	658.6620	0.5345	0.5581	0.6955	0.4575	0.4952	-21.8599	171.8925	56.1281	4.4823	0	47.2661	-13.2672	652.3716	0.3929	0.5691	0.6746	0.4807	0.5295	-9.9261	162.6724	52.3899	4.3234	0	239.9690
7285025263	2.8997	-11.4737	658.6370	0.5344	0.5581	0.6955	0.4585	0.5067	-21.3444	168.7816	54.8668	4.4938	0	47.2947	-13.2612	652.3558	0.3928	0.5691	0.6745	0.4738	0.5240	-13.4546	164.1289	52.9804	4.3195	0	243.2420
7285028596	2.9304	-11.4634	658.6061	0.5343	0.5580	0.6954	0.4518	0.4712	-24.7683	178.3186	58.7334	4.4115	0	47.3286	-13.2563	652.3899	0.3927	0.5691	0.6746	0.4740	0.5318	-13.3505	162.0341	52.1312	4.3184	0	246.5750
7285031958	2.9583	-11.4532	658.6064	0.5342	0.5580	0.6954	0.4597	0.5013	-20.6883	170.2438	55.4596	4.4748	0	47.3608	-13.2515	652.4061	0.3926	0.5690	0.6747	0.4735	0.5317	-13.6341	162.0721	52.1466	4.3476	0	249.9370
7285035315	2.9876	-11.4436	658.6406	0.5341	0.5579	0.6955	0.4557	0.4937	-22.7650	172.2772	56.2840	4.4650	0	47.3911	-13.2468	652.3951	0.3925	0.5690	0.6747	0.4730	0.5401	-13.8602	159.8038	51.2269	4.3161	0	253.2940
7285038676	3.0186	-11.4355	658.6861	0.5340	0.5579	0.6956	0.4572	0.4961	-22.0059	171.6411	56.0262	4.4620	0	47.4241	-13.2438	652.4460	0.3924	0.5690	0.6748	0.4704	0.5336	-15.2057	161.5666	51.9416	4.3343	0	256.6550
7285041927	3.0479	-11.4263	658.6737	0.5339	0.5578	0.6956	0.4524	0.5000	-24.4600	170.5929	55.6012	4.4838	0	47.4518	-13.2394	652.4344	0.3923	0.5690	0.6748	0.4746	0.5366	-13.0572	160.7515	51.6111	4.3134	0	259.9060
7285045278	3.0771	-11.4160	658.6563	0.5338	0.5578	0.6955	0.4525	0.5017	-24.3816	170.1310	55.4139	4.4893	0	47.4832	-13.2358	652.4400	0.3922	0.5689	0.6748	0.4737	0.5376	-13.5085	160.4908	51.5055	4.3277	0	263.2570
7285048640	3.1029	-11.4063	658.6590	0.5337	0.5577	0.6955	0.4542	0.4929	-23.5322	172.4979	56.3735	4.4471	0	47.5161	-13.2325	652.4834	0.3921	0.5689	0.6749	0.4768	0.5274	-11.9237	163.2263	52.6145	4.3114	0	266.6190
7285052002	3.1286	-11.3960	658.6475	0.5337	0.5576	0.6955	0.4556	0.4982	-22.8106	171.0658	55.7929	4.4691	0	47.5454	-13.2283	652.4862	0.3920	0.5689	0.6750	0.4696	0.5326	-15.6071	161.8170	52.0431	4.3224	0	269.9810
7285055247	3.1549	-11.3841	658.6513	0.5336	0.5576	0.6955	0.4548	0.5076	-23.2428	168.5537	54.7744	4.4876	0	47.5726	-13.2241	652.4883	0.3919	0.5689	0.6750	0.4701	0.5343	-15.3525	161.3855	51.8682	4.3143	0	273.2260
7285058611	3.1797	-11.3724	658.7004	0.5335	0.5575	0.6957	0.4591	0.5023	-21.0354	169.9650	55.3466	4.4955	0	47.5984	-13.2190	652.5019	0.3918	0.5688	0.6750	0.4767	0.5319	-11.9590	162.0269	52.1282	4.3141	0	276.5900
7285061968	3.2065	-11.3595	658.7207	0.5334	0.5574	0.6957	0.4510	0.5046	-25.1520	169.3617	55.1020	4.4799	0	47.6268	-13.2149	652.5299	0.3918	0.5688	0.6751	0.4752	0.5391	-12.7252	160.0746	51.3367	4.3146	0	279.9470
7285065309	3.2301	-11.3466	658.7025	0.5333	0.5574	0.6957	0.4524	0.5052	-24.4728	169.1849	55.0303	4.4636	0	47.6528	-13.2074	652.5160	0.3917	0.5688	0.6751	0.4688	0.5432	-16.0424	158.9777	50.8920	4.3365	0	283.2880
7285068571	3.2583	-11.3304	658.6708	0.5333	0.5573	0.6956	0.4576	0.5121	-21.7768	167.3515	54.2870	4.4606	0	47.6836	-13.2026	652.5513	0.3916	0.5687	0.6752	0.4730	0.5400	-13.8734	159.8554	51.2478	4.3194	0	286.5500
7285071938	3.2835	-11.3163	658.6314	0.5332	0.5572	0.6954	0.4605	0.5090	-20.2700	168.1655	54.6170	4.4638	0	47.7126	-13.1954	652.5720	0.3915	0.5687	0.6752	0.4661	0.5334	-17.4402	161.6212	51.9637	4.3030	0	289.9170
7285075295	3.3095	-11.3032	658.6460	0.5331	0.5571	0.6955	0.4564	0.4985	-22.3842	170.9872	55.7610	4.4429	0	47.7400	-13.1876	652.5804	0.3914	0.5686	0.6753	0.4754	0.5402	-12.6458	159.7851	51.2193	4.2919	0	293.2740
7285078652	3.3340	-11.2878	658.6667	0.5330	0.5570	0.6956	0.4501	0.4958	-25.6337	171.7289	56.0617	4.4334	0	47.7656	-13.1797	652.5813	0.3913	0.5686	0.6753	0.4743	0.5323	-13.2188	161.9035	52.0782	4.3019	0	296.6310
7285081933	3.3609	-11.2746	658.7224	0.5329	0.5570	0.6957	0.4506	0.5058	-25.3621	169.0276	54.9665	4.4230	0	47.7917	-13.1711	652.5877	0.3912	0.5686	0.6753	0.4760	0.5052	-12.3133	169.2032	55.0378	4.2162	0	299.9120
7285085270	3.3872	-11.2590	658.7328	0.5328	0.5569	0.6958	0.4546	0.5033	-23.3155	169.7080	55.2424	4.4627	0	47.8164	-13.1633	652.5744	0.3912	0.5685	0.6752	0.4769	0.5152	-11.8785	166.4971	53.9406	4.2489	0	303.2490
7285088618	3.4124	-11.2433	658.7238	0.5328	0.5568	0.6957	0.4539	0.5049	-23.7084	169.2621	55.0616	4.4736	0	47.8456	-13.1540	652.6248	0.3911	0.5685	0.6754	0.4735	0.5262	-13.6143	163.5386	52.7411	4.2670	0	306.5970
7285091973	3.4368	-11.2259	658.7300	0.5327	0.5567	0.6958	0.4556	0.5056	-22.8125	169.0957	54.9942	4.4403	0	47.8723	-13.1482	652.6523	0.3910	0.5684	0.6755	0.4711	0.5407	-14.8643	159.6433	51.1619	4.2821	0	309.9520
7285095337	3.4567	-11.2084	658.7016	0.5326	0.5566	0.6957	0.4540	0.4981	-23.6133	171.1114	55.8114	4.4285	0	47.8972	-13.1386	652.6659	0.3909	0.5684	0.6756	0.4748	0.5412	-12.9686	159.5172	51.1107	4.2964	0	313.3160
7285098605	3.4793	-11.1894	658.7046	0.5326	0.5565	0.6957	0.4499	0.5032	-25.7586	169.7321	55.2522	4.4203	0	47.9175	-13.1307	652.6697	0.3909	0.5683	0.6756	0.4810	0.5194	-9.7569	165.3805	53.4879	4.2693	0	316.5840
7285101947	3.5001	-11.1697	658.7038	0.5325	0.5564	0.6957	0.4522	0.5055	-24.5554	169.1034	54.9973	4.4507	0	47.9397	-13.1229	652.6833	0.3908	0.5683	0.6756	0.4707	0.5303	-15.0379	162.4404	52.2959	4.2748	0	319.9260
7285105304	3.5213	-11.1523	658.7399	0.5324	0.5563	0.6958	0.4561	0.4930	-22.5502	172.4832	56.3676	4.4236	0	47.9591	-13.1140	652.6838	0.3907	0.5682	0.6756	0.4748	0.5302	-12.9467	162.4802	52.3120	4.2330	0	323.2830
