Time	LEyePos3dx	LEyePos3dy	LEyePos3dz	LEyePos3dRelx	LEyePos3dRely	LEyePos3dRelz	LGazePos2dx	LGazePos2dy	LGazePos3dx	LGazePos3dy	LGazePos3dz	LPupilDm	LValidity	REyePos3dx	REyePos3dy	REyePos3dz	REyePos3dRelx	REyePos3dRely	REyePos3dRelz	RGazePos2dx	RGazePos2dy	RGazePos3dx	RGazePos3dy	RGazePos3dz	RPupilDm	RValidity	RelTimestamp
7180008405	11.3971	-7.1577	650.1017	0.5070	0.5343	0.6670	0.5120	0.5800	6.1561	149.0870	46.8820	4.5785	0	55.9414	-4.7328	653.5875	0.3655	0.5207	0.6786	0.5206	0.5585	10.5617	154.8609	49.2229	4.3230	0	49.9510
7180011764	11.3144	-7.1872	650.1271	0.5073	0.5345	0.6671	0.5116	0.5683	5.9855	152.2372	48.1592	4.5434	0	55.8593	-4.7494	653.5596	0.3657	0.5208	0.6785	0.5239	0.5706	12.2842	151.6229	47.9101	4.3255	0	53.3100
7180015121	11.2267	-7.2141	650.1481	0.5075	0.5347	0.6672	0.5117	0.5726	6.0182	151.0786	47.6894	4.5441	0	55.7736	-4.7620	653.5217	0.3660	0.5208	0.6784	0.5200	0.5687	10.2826	152.1261	48.1141	4.3514	0	56.6670
7180018398	11.1335	-7.2355	650.1713	0.5078	0.5348	0.6672	0.5040	0.5681	2.0720	152.3018	48.1853	4.5233	0	55.6820	-4.7735	653.5036	0.3663	0.5209	0.6783	0.5169	0.5631	8.6681	153.6232	48.7211	4.3583	0	59.9440
7180021730	11.0362	-7.2562	650.1999	0.5082	0.5349	0.6673	0.4918	0.5710	-4.1882	151.5198	47.8683	4.5511	0	55.5879	-4.7852	653.4731	0.3666	0.5210	0.6782	0.5096	0.5610	4.9122	154.2062	48.9575	4.3471	0	63.2760
7180025089	10.9410	-7.2760	650.2456	0.5085	0.5350	0.6675	0.4940	0.5493	-3.0997	157.3390	50.2276	4.5089	0	55.4958	-4.7979	653.4466	0.3668	0.5210	0.6782	0.5077	0.5352	3.9483	161.1373	51.7676	4.3190	0	66.6350
7180028451	10.8566	-7.2940	650.2620	0.5087	0.5351	0.6675	0.4842	0.5509	-8.1229	156.9119	50.0545	4.5345	0	55.4066	-4.8061	653.3896	0.3671	0.5211	0.6780	0.5056	0.5411	2.8832	159.5537	51.1255	4.2865	0	69.9970
7180031706	10.7778	-7.3166	650.3122	0.5090	0.5352	0.6677	0.4855	0.5474	-7.4582	157.8621	50.4397	4.5270	0	55.3293	-4.8127	653.4021	0.3674	0.5211	0.6780	0.5091	0.5531	4.7002	156.3348	49.8205	4.3225	0	73.2520
7180035060	10.7063	-7.3402	650.3268	0.5092	0.5354	0.6678	0.4894	0.5530	-5.4462	156.3512	49.8271	4.5073	0	55.2541	-4.8221	653.3392	0.3676	0.5212	0.6778	0.5136	0.5516	6.9776	156.7307	49.9810	4.3255	0	76.6060
7180038416	10.6382	-7.3648	650.3513	0.5094	0.5355	0.6678	0.4990	0.5516	-0.4947	156.7177	49.9757	4.4991	0	55.1869	-4.8307	653.3426	0.3678	0.5212	0.6778	0.5161	0.5449	8.2806	158.5286	50.7099	4.3068	0	79.9620
7180041765	10.5663	-7.3896	650.3763	0.5097	0.5356	0.6679	0.5007	0.5620	0.3720	153.9250	48.8434	4.5225	0	55.1228	-4.8389	653.3712	0.3680	0.5213	0.6779	0.5181	0.5454	9.3198	158.3819	50.6504	4.2989	0	83.3110
7180045041	10.4978	-7.4161	650.4132	0.5099	0.5358	0.6680	0.4990	0.5571	-0.5128	155.2451	49.3787	4.5100	0	55.0452	-4.8487	653.2592	0.3682	0.5213	0.6775	0.5214	0.5517	10.9773	156.7061	49.9710	4.2827	0	86.5870
7180048400	10.4226	-7.4392	650.4242	0.5101	0.5359	0.6681	0.4962	0.5594	-1.9463	154.6162	49.1237	4.5231	0	54.9825	-4.8588	653.3310	0.3684	0.5214	0.6778	0.5159	0.5592	8.1563	154.6944	49.1554	4.3392	0	89.9460
7180051741	10.3506	-7.4596	650.4344	0.5104	0.5360	0.6681	0.4969	0.5655	-1.5868	152.9844	48.4621	4.5198	0	54.9039	-4.8657	653.2823	0.3687	0.5214	0.6776	0.5064	0.5459	3.2799	158.2535	50.5984	4.2766	0	93.2870
7180055100	10.2750	-7.4782	650.5016	0.5106	0.5361	0.6683	0.4944	0.5685	-2.8573	152.1942	48.1417	4.5346	0	54.8313	-4.8748	653.2460	0.3689	0.5215	0.6775	0.5151	0.5204	7.7515	165.1010	53.3746	4.2534	0	96.6460
7180058341	10.2021	-7.4947	650.4614	0.5108	0.5362	0.6682	0.4949	0.5599	-2.6171	154.4894	49.0723	4.5061	0	54.7646	-4.8815	653.2692	0.3691	0.5215	0.6776	0.5069	0.5429	3.5273	159.0561	50.9238	4.2909	0	99.8870
7180061718	10.1308	-7.5106	650.5227	0.5111	0.5363	0.6684	0.4945	0.5629	-2.8170	153.6884	48.7475	4.5261	0	54.6884	-4.8856	653.2063	0.3694	0.5215	0.6774	0.5108	0.5418	5.5659	159.3477	51.0420	4.2278	0	103.2640
7180065065	10.0613	-7.5234	650.5551	0.5113	0.5364	0.6685	0.4941	0.5557	-3.0418	155.6146	49.5285	4.5098	0	54.6253	-4.8913	653.1948	0.3696	0.5216	0.6773	0.5096	0.5244	4.9262	164.0348	52.9423	4.2457	0	106.6110
7180068423	9.9938	-7.5376	650.5478	0.5115	0.5365	0.6685	0.4941	0.5602	-3.0268	154.4219	49.0449	4.5360	0	54.5600	-4.8970	653.2088	0.3698	0.5216	0.6774	0.5067	0.5485	3.4285	157.5598	50.3171	4.2878	0	109.9690
7180071783	9.9300	-7.5497	650.5557	0.5117	0.5365	0.6685	0.4954	0.5620	-2.3574	153.9390	48.8491	4.4986	0	54.4937	-4.9017	653.1599	0.3700	0.5216	0.6772	0.5090	0.5483	4.6084	157.6101	50.3375	4.2753	0	113.3290
7180075030	9.8662	-7.5629	650.5640	0.5119	0.5366	0.6685	0.4949	0.5640	-2.6252	153.3981	48.6298	4.5089	0	54.4384	-4.9075	653.1524	0.3701	0.5217	0.6772	0.5100	0.5494	5.1209	157.3147	50.2178	4.2814	0	116.5760
7180078392	9.8083	-7.5776	650.6325	0.5121	0.5367	0.6688	0.4992	0.5575	-0.4073	155.1374	49.3350	4.4894	0	54.3798	-4.9152	653.1591	0.3703	0.5217	0.6772	0.5157	0.5100	8.0569	167.9033	54.5107	4.1823	0	119.9380
7180081748	9.7475	-7.5902	650.6450	0.5123	0.5368	0.6688	0.5006	0.5610	0.2833	154.1895	48.9507	4.4735	0	54.3202	-4.9240	653.1377	0.3705	0.5218	0.6771	0.5099	0.5473	5.0766	157.8884	50.4503	4.2806	0	123.2940
7180085109	9.6907	-7.6037	650.6263	0.5125	0.5368	0.6688	0.4957	0.5692	-2.2014	152.0078	48.0661	4.5057	0	54.2699	-4.9320	653.1484	0.3707	0.5218	0.6772	0.5106	0.5487	5.4465	157.5167	50.2996	4.2941	0	126.6550
7180088375	9.6324	-7.6151	650.6319	0.5127	0.5369	0.6688	0.4988	0.5601	-0.6368	154.4282	49.0475	4.4960	0	54.2126	-4.9406	653.1141	0.3709	0.5218	0.6770	0.5090	0.5579	4.6105	155.0290	49.2911	4.2862	0	129.9210
7180091715	9.5787	-7.6295	650.7082	0.5128	0.5370	0.6690	0.4992	0.5590	-0.3952	154.7297	49.1697	4.5008	0	54.1579	-4.9500	653.1015	0.3710	0.5219	0.6770	0.5101	0.5424	5.2138	159.2097	50.9860	4.2778	0	133.2610
7180095078	9.5258	-7.6401	650.6828	0.5130	0.5370	0.6689	0.4941	0.5660	-3.0227	152.8687	48.4152	4.5003	0	54.1140	-4.9584	653.1425	0.3712	0.5219	0.6771	0.5089	0.5677	4.5728	152.3936	48.2226	4.3111	0	136.6240
7180098437	9.4722	-7.6507	650.6687	0.5132	0.5371	0.6689	0.4991	0.5710	-0.4797	151.5166	47.8670	4.5108	0	54.0657	-4.9663	653.1424	0.3713	0.5220	0.6771	0.5116	0.5643	5.9393	153.3005	48.5903	4.3057	0	139.9830
7180101683	9.4242	-7.6594	650.7443	0.5133	0.5372	0.6691	0.4963	0.5623	-1.8776	153.8424	48.8100	4.4790	0	54.0175	-4.9737	653.1123	0.3715	0.5220	0.6770	0.5100	0.5645	5.1468	153.2710	48.5783	4.2641	0	143.2290
7180105039	9.3777	-7.6688	650.7296	0.5135	0.5372	0.6691	0.4948	0.5660	-2.6513	152.8449	48.4056	4.4826	0	53.9710	-4.9806	653.0924	0.3716	0.5221	0.6770	0.5089	0.5514	4.5545	156.7898	50.0049	4.2496	0	146.5850
7180108403	9.3351	-7.6782	650.7313	0.5136	0.5373	0.6691	0.4982	0.5688	-0.9047	152.1013	48.1041	4.5102	0	53.9355	-4.9869	653.1540	0.3717	0.5221	0.6772	0.5091	0.5661	4.6891	152.8275	48.3985	4.2826	0	149.9490
7180111759	9.2943	-7.6894	650.7493	0.5137	0.5373	0.6692	0.4947	0.5674	-2.7083	152.4928	48.2628	4.4876	0	53.8942	-4.9943	653.1224	0.3719	0.5221	0.6771	0.5095	0.5625	4.9016	153.7985	48.7922	4.2761	0	153.3050
7180115036	9.2596	-7.6956	650.7829	0.5139	0.5374	0.6693	0.4975	0.5696	-1.2710	151.8829	48.0155	4.4722	0	53.8564	-5.0017	653.1004	0.3720	0.5222	0.6770	0.5161	0.5405	8.2577	159.7096	51.1887	4.2308	0	156.5820
7180118379	9.2256	-7.7052	650.8060	0.5140	0.5374	0.6694	0.4992	0.5573	-0.3916	155.2053	49.3625	4.4692	0	53.8241	-5.0095	653.0830	0.3721	0.5222	0.6769	0.5109	0.5504	5.5881	157.0594	50.1142	4.2445	0	159.9250
7180121727	9.1954	-7.7098	650.7488	0.5141	0.5374	0.6692	0.4935	0.5673	-3.3368	152.5146	48.2716	4.4902	0	53.7985	-5.0141	653.1199	0.3722	0.5223	0.6771	0.5134	0.5500	6.8660	157.1537	50.1525	4.2483	0	163.2730
7180125088	9.1681	-7.7187	650.7480	0.5141	0.5375	0.6692	0.4948	0.5623	-2.6671	153.8479	48.8122	4.4776	0	53.7763	-5.0179	653.1720	0.3723	0.5223	0.6772	0.5091	0.5406	4.6865	159.6679	51.1718	4.2237	0	166.6340
7180128448	9.1418	-7.7252	650.8079	0.5142	0.5375	0.6694	0.4934	0.5678	-3.3938	152.3779	48.2162	4.5121	0	53.7498	-5.0210	653.1866	0.3723	0.5223	0.6773	0.5082	0.5556	4.2243	155.6375	49.5378	4.2304	0	169.9940
7180131696	9.1194	-7.7302	650.8058	0.5143	0.5375	0.6694	0.4964	0.5700	-1.8716	151.7812	47.9743	4.4924	0	53.7255	-5.0250	653.1853	0.3724	0.5223	0.6773	0.5115	0.5577	5.9133	155.0857	49.3140	4.2471	0	173.2420
7180135053	9.0968	-7.7333	650.8164	0.5144	0.5376	0.6694	0.4948	0.5629	-2.6614	153.6872	48.7470	4.4698	0	53.7000	-5.0274	653.1751	0.3725	0.5223	0.6773	0.5092	0.5559	4.7453	155.5736	49.5119	4.2338	0	176.5990
7180138410	9.0750	-7.7376	650.8502	0.5145	0.5376	0.6695	0.4933	0.5717	-3.4252	151.3143	47.7850	4.4972	0	53.6758	-5.0308	653.1509	0.3726	0.5224	0.6772	0.5144	0.5570	7.4078	155.2875	49.3958	4.2279	0	179.9560
7180141772	9.0585	-7.7388	650.8452	0.5145	0.5376	0.6695	0.4956	0.5659	-2.2499	152.8739	48.4173	4.4955	0	53.6588	-5.0329	653.1491	0.3726	0.5224	0.6772	0.5119	0.5501	6.0954	157.1281	50.1421	4.1896	0	183.3180
7180145038	9.0428	-7.7390	650.8411	0.5146	0.5376	0.6695	0.4964	0.5702	-1.8478	151.7381	47.9568	4.4834	0	53.6441	-5.0347	653.1607	0.3727	0.5224	0.6772	0.5201	0.4824	10.3106	175.3125	57.5147	4.0260	0	186.5840
7180148365	9.0281	-7.7371	650.8258	0.5146	0.5376	0.6694	0.4955	0.5660	-2.3015	152.8635	48.4131	4.4661	0	53.6310	-5.0357	653.1740	0.3727	0.5224	0.6772	0.5130	0.5455	6.6768	158.3768	50.6483	4.2006	0	189.9110
7180151724	9.0181	-7.7354	650.8277	0.5146	0.5376	0.6694	0.4966	0.5635	-1.7262	153.5310	48.6837	4.4660	0	53.6239	-5.0354	653.2390	0.3728	0.5224	0.6775	0.5148	0.5444	7.5903	158.6488	50.7587	4.2046	0	193.2700
7180155098	9.0101	-7.7323	650.8366	0.5147	0.5376	0.6695	0.4961	0.5757	-2.0108	150.2391	47.3491	4.4817	0	53.6175	-5.0364	653.2690	0.3728	0.5224	0.6776	0.5066	0.5646	3.4033	153.2194	48.5574	4.2031	0	196.6440
7180158341	9.0069	-7.7295	650.8189	0.5147	0.5375	0.6694	0.4953	0.5761	-2.4298	150.1488	47.3124	4.4656	0	53.6128	-5.0358	653.2930	0.3728	0.5224	0.6776	0.5186	0.5141	9.5442	166.8075	54.0664	4.1040	0	199.8870
7180161704	9.0049	-7.7270	650.8448	0.5147	0.5375	0.6695	0.4925	0.5706	-3.8648	151.6229	47.9101	4.4651	0	53.6105	-5.0355	653.3249	0.3728	0.5224	0.6777	0.5104	0.5485	5.3505	157.5539	50.3147	4.2390	0	203.2500
7180165065	9.0041	-7.7223	650.8381	0.5147	0.5375	0.6695	0.4946	0.5698	-2.7905	151.8357	47.9964	4.4825	0	53.6088	-5.0346	653.3417	0.3728	0.5224	0.6778	0.5091	0.5521	4.7010	156.6019	49.9288	4.1879	0	206.6110
7180168412	9.0041	-7.7195	650.8550	0.5147	0.5375	0.6695	0.4964	0.5706	-1.8323	151.6215	47.9095	4.4817	0	53.6098	-5.0344	653.3754	0.3728	0.5224	0.6779	0.5186	0.4814	9.5765	175.5839	57.6247	4.0467	0	209.9580
7180171693	9.0071	-7.7166	650.8859	0.5147	0.5375	0.6696	0.4960	0.5643	-2.0405	153.3131	48.5954	4.4783	0	53.6111	-5.0338	653.4005	0.3728	0.5224	0.6780	0.5108	0.5401	5.5470	159.8208	51.2338	4.1931	0	213.2390
7180175045	9.0095	-7.7145	650.8810	0.5147	0.5375	0.6696	0.4952	0.5604	-2.4591	154.3654	49.0220	4.4756	0	53.6130	-5.0342	653.4319	0.3728	0.5224	0.6781	0.5125	0.5450	6.4050	158.4852	50.6923	4.2159	0	216.5910
7180178392	9.0119	-7.7112	650.8834	0.5147	0.5374	0.6696	0.4936	0.5750	-3.3029	150.4375	47.4295	4.4634	0	53.6142	-5.0351	653.4571	0.3728	0.5224	0.6782	0.5138	0.5466	7.1075	158.0664	50.5225	4.1927	0	219.9380
7180181751	9.0148	-7.7109	650.8856	0.5146	0.5374	0.6696	0.4979	0.5636	-1.0886	153.5040	48.6728	4.4702	0	53.6176	-5.0370	653.4903	0.3728	0.5224	0.6783	0.5073	0.5444	3.7469	158.6465	50.7577	4.1699	0	223.2970
7180185021	9.0198	-7.7106	650.9100	0.5146	0.5374	0.6697	0.4977	0.5657	-1.1597	152.9441	48.4457	4.4515	0	53.6180	-5.0395	653.4876	0.3728	0.5224	0.6783	0.5103	0.5446	5.2672	158.6003	50.7390	4.2001	0	226.5670
7180188370	9.0239	-7.7104	650.9230	0.5146	0.5374	0.6697	0.4954	0.5720	-2.3809	151.2486	47.7583	4.4459	0	53.6208	-5.0430	653.5050	0.3728	0.5224	0.6784	0.5112	0.5410	5.7782	159.5708	51.1324	4.1624	0	229.9160
7180191716	9.0310	-7.7137	650.9370	0.5146	0.5374	0.6698	0.4987	0.5744	-0.6912	150.6032	47.4967	4.4829	0	53.6262	-5.0458	653.5234	0.3728	0.5224	0.6784	0.5105	0.5479	5.3720	157.7275	50.3851	4.1879	0	233.2620
7180195072	9.0396	-7.7159	650.9606	0.5146	0.5375	0.6699	0.4927	0.5717	-3.7392	151.3217	47.7880	4.4505	0	53.6326	-5.0522	653.5396	0.3728	0.5225	0.6785	0.5114	0.5447	5.8608	158.5903	50.7349	4.1579	0	236.6180
7180198433	9.0470	-7.7201	650.9609	0.5145	0.5375	0.6699	0.4969	0.5739	-1.5926	150.7406	47.5524	4.4709	0	53.6373	-5.0579	653.5424	0.3728	0.5225	0.6785	0.5125	0.5519	6.4431	156.6446	49.9461	4.1882	0	239.9790
7180201694	9.0565	-7.7266	650.9787	0.5145	0.5375	0.6699	0.4984	0.5749	-0.7998	150.4730	47.4439	4.4523	0	53.6455	-5.0648	653.5671	0.3728	0.5225	0.6786	0.5138	0.5272	7.0725	163.2885	52.6397	4.1024	0	243.2400
7180205043	9.0652	-7.7327	650.9834	0.5145	0.5376	0.6699	0.4958	0.5775	-2.1474	149.7634	47.1562	4.4838	0	53.6554	-5.0735	653.6066	0.3727	0.5226	0.6787	0.5220	0.5290	11.3021	162.8111	52.4462	4.1255	0	246.5890
7180208400	9.0725	-7.7408	650.9849	0.5145	0.5376	0.6699	0.4973	0.5693	-1.3627	151.9565	48.0453	4.4576	0	53.6630	-5.0830	653.6311	0.3727	0.5226	0.6788	0.5157	0.5480	8.0773	157.6802	50.3659	4.1714	0	249.9460
7180211757	9.0809	-7.7492	651.0145	0.5144	0.5376	0.6700	0.4978	0.5736	-1.1054	150.8066	47.5792	4.4778	0	53.6703	-5.0943	653.6706	0.3727	0.5227	0.6789	0.5144	0.5517	7.3971	156.6892	49.9641	4.1649	0	253.3030
7180215003	9.0867	-7.7589	651.0136	0.5144	0.5377	0.6700	0.4973	0.5693	-1.3732	151.9782	48.0542	4.4533	0	53.6763	-5.1054	653.7086	0.3727	0.5228	0.6790	0.5108	0.5338	5.5248	161.5038	51.9162	4.1358	0	256.5490
7180218353	9.0911	-7.7689	651.0326	0.5144	0.5378	0.6701	0.4977	0.5755	-1.1831	150.3152	47.3799	4.4581	0	53.6798	-5.1168	653.7242	0.3727	0.5228	0.6791	0.5133	0.5637	6.8385	153.4712	48.6594	4.2101	0	259.8990
7180221725	9.0933	-7.7801	651.0275	0.5144	0.5378	0.6701	0.4939	0.5733	-3.1512	150.9037	47.6185	4.4490	0	53.6806	-5.1296	653.7513	0.3727	0.5229	0.6792	0.5167	0.5479	8.6028	157.7286	50.3856	4.1834	0	263.2710
7180225076	9.0945	-7.7919	651.0274	0.5144	0.5379	0.6701	0.4944	0.5801	-2.8844	149.0791	46.8787	4.4567	0	53.6816	-5.1435	653.7810	0.3727	0.5230	0.6793	0.5149	0.5599	7.6582	154.4838	49.0700	4.1879	0	266.6220
7180228320	9.0912	-7.8025	651.0268	0.5144	0.5379	0.6701	0.4998	0.5788	-0.1234	149.4180	47.0162	4.4604	0	53.6802	-5.1541	653.7990	0.3727	0.5230	0.6793	0.5079	0.5619	4.0343	153.9469	48.8523	4.1854	0	269.8660
7180231694	9.0908	-7.8111	651.0322	0.5144	0.5380	0.6701	0.4958	0.5663	-2.1718	152.7737	48.3767	4.4549	0	53.6770	-5.1672	653.8073	0.3727	0.5231	0.6794	0.5163	0.5378	8.3538	160.4256	51.4790	4.1567	0	273.2400
7180235050	9.0883	-7.8229	651.0330	0.5144	0.5381	0.6701	0.4969	0.5698	-1.5712	151.8237	47.9915	4.4583	0	53.6736	-5.1753	653.8245	0.3727	0.5231	0.6794	0.5142	0.5480	7.2960	157.7015	50.3746	4.1754	0	276.5960
7180238413	9.0855	-7.8305	651.0642	0.5144	0.5381	0.6702	0.4932	0.5675	-3.4733	152.4542	48.2472	4.4495	0	53.6698	-5.1854	653.8489	0.3727	0.5232	0.6795	0.5182	0.5248	9.3675	163.9140	52.8933	4.1130	0	279.9590
7180241683	9.0805	-7.8385	651.0558	0.5144	0.5381	0.6702	0.4950	0.5696	-2.5881	151.8759	48.0127	4.4486	0	53.6655	-5.1914	653.8605	0.3728	0.5232	0.6795	0.5172	0.5409	8.8602	159.5872	51.1391	4.1656	0	283.2290
7180245037	9.0760	-7.8454	651.0955	0.5145	0.5382	0.6703	0.4984	0.5766	-0.8079	150.0190	47.2598	4.4797	0	53.6612	-5.1968	653.8812	0.3728	0.5233	0.6796	0.5165	0.5374	8.4814	160.5426	51.5265	4.1594	0	286.5830
7180248380	9.0681	-7.8501	651.0729	0.5145	0.5382	0.6702	0.4986	0.5772	-0.7253	149.8362	47.1857	4.4348	0	53.6543	-5.2009	653.9085	0.3728	0.5233	0.6797	0.5145	0.5604	7.4758	154.3490	49.0153	4.1768	0	289.9260
7180251737	9.0574	-7.8538	651.0646	0.5145	0.5382	0.6702	0.4957	0.5743	-2.2077	150.6277	47.5066	4.4490	0	53.6453	-5.2037	653.9262	0.3728	0.5233	0.6798	0.5124	0.5436	6.3870	158.8787	50.8518	4.1753	0	293.2830
7180255010	9.0452	-7.8555	651.0446	0.5146	0.5382	0.6701	0.4991	0.5664	-0.4452	152.7441	48.3647	4.4161	0	53.6366	-5.2045	653.9480	0.3729	0.5233	0.6798	0.5171	0.5520	8.7957	156.6103	49.9322	4.1676	0	296.5560
7180258359	9.0296	-7.8575	651.0548	0.5146	0.5383	0.6702	0.5003	0.5701	0.1360	151.7452	47.9597	4.4304	0	53.6212	-5.2061	653.9567	0.3729	0.5233	0.6799	0.5176	0.5439	9.0300	158.7866	50.8145	4.1374	0	299.9050
7180261702	9.0125	-7.8565	651.0855	0.5147	0.5382	0.6703	0.4927	0.5656	-3.7740	152.9589	48.4517	4.4375	0	53.6026	-5.2041	653.9504	0.3730	0.5233	0.6798	0.5127	0.5430	6.5255	159.0347	50.9151	4.1247	0	303.2480
7180265058	8.9924	-7.8564	651.1006	0.5147	0.5382	0.6703	0.4933	0.5673	-3.4365	152.5198	48.2737	4.4415	0	53.5817	-5.1987	653.9334	0.3730	0.5233	0.6798	0.5146	0.5424	7.5035	159.1978	50.9812	4.1620	0	306.6040
7180268419	8.9671	-7.8542	651.1417	0.5148	0.5382	0.6705	0.4996	0.5637	-0.1826	153.4854	48.6652	4.4290	0	53.5556	-5.1913	653.9040	0.3731	0.5232	0.6797	0.5088	0.5578	4.4959	155.0515	49.3002	4.1846	0	309.9650
7180271691	8.9408	-7.8483	651.1387	0.5149	0.5382	0.6705	0.4957	0.5706	-2.2033	151.6313	47.9135	4.4259	0	53.5288	-5.1854	653.9006	0.3732	0.5232	0.6797	0.5132	0.5418	6.7758	159.3693	51.0508	4.1412	0	313.2370
7180275030	8.9154	-7.8422	651.1489	0.5150	0.5382	0.6705	0.4949	0.5740	-2.6423	150.7107	47.5403	4.4374	0	53.5056	-5.1790	653.9343	0.3733	0.5232	0.6798	0.5114	0.5463	5.8690	158.1470	50.5552	4.1530	0	316.5760
7180278383	8.8903	-7.8359	651.1564	0.5151	0.5381	0.6705	0.4958	0.5721	-2.1756	151.2188	47.7462	4.4047	0	53.4799	-5.1703	653.9282	0.3734	0.5231	0.6798	0.5149	0.5558	7.6728	155.6049	49.5246	4.1610	0	319.9290
7180281743	8.8611	-7.8286	651.1148	0.5151	0.5381	0.6704	0.4958	0.5680	-2.1340	152.3317	48.1975	4.4148	0	53.4565	-5.1579	653.9587	0.3734	0.5230	0.6799	0.5160	0.5421	8.2373	159.2706	51.0107	4.1307	0	323.2890
